id,date,name_GP,surname,name,grid,target,AirTemp,Humidity,Rainfall
26052,2023,Hungarian Grand Prix,Leclerc,Ferrari,6,7,28.81,32.8,0.0
26053,2023,Hungarian Grand Prix,Sainz,Ferrari,11,8,28.81,32.8,0.0
26054,2023,Hungarian Grand Prix,Alonso,Aston Martin,8,9,28.81,32.8,0.0
26066,2023,Belgian Grand Prix,Verstappen,Red Bull,6,1,17.87,61.93,0.07
26067,2023,Belgian Grand Prix,Pérez,Red Bull,2,2,17.87,61.93,0.07
26068,2023,Belgian Grand Prix,Leclerc,Ferrari,1,3,17.87,61.93,0.07
26069,2023,Belgian Grand Prix,Hamilton,Mercedes,3,4,17.87,61.93,0.07
26070,2023,Belgian Grand Prix,Alonso,Aston Martin,9,5,17.87,61.93,0.07
26071,2023,Belgian Grand Prix,Russell,Mercedes,8,6,17.87,61.93,0.07
26072,2023,Belgian Grand Prix,Norris,McLaren,7,7,17.87,61.93,0.07
26073,2023,Belgian Grand Prix,Ocon,Alpine F1 Team,14,8,17.87,61.93,0.07
26074,2023,Belgian Grand Prix,Stroll,Aston Martin,10,9,17.87,61.93,0.07
26075,2023,Belgian Grand Prix,Tsunoda,AlphaTauri,11,10,17.87,61.93,0.07
26076,2023,Belgian Grand Prix,Gasly,Alpine F1 Team,12,11,17.87,61.93,0.07
26077,2023,Belgian Grand Prix,Bottas,Alfa Romeo,13,12,17.87,61.93,0.07
26078,2023,Belgian Grand Prix,Zhou,Alfa Romeo,17,13,17.87,61.93,0.07
26079,2023,Belgian Grand Prix,Albon,Williams,15,14,17.87,61.93,0.07
26080,2023,Belgian Grand Prix,Magnussen,Haas F1 Team,16,15,17.87,61.93,0.07
26081,2023,Belgian Grand Prix,Ricciardo,AlphaTauri,19,16,17.87,61.93,0.07
26082,2023,Belgian Grand Prix,Sargeant,Williams,18,17,17.87,61.93,0.07
26083,2023,Belgian Grand Prix,Hülkenberg,Haas F1 Team,0,18,17.87,61.93,0.07
26086,2023,Dutch Grand Prix,Verstappen,Red Bull,1,1,16.79,70.78,0.23
26087,2023,Dutch Grand Prix,Alonso,Aston Martin,5,2,16.79,70.78,0.23
26088,2023,Dutch Grand Prix,Gasly,Alpine F1 Team,12,3,16.79,70.78,0.23
26089,2023,Dutch Grand Prix,Pérez,Red Bull,7,4,16.79,70.78,0.23
26090,2023,Dutch Grand Prix,Sainz,Ferrari,6,5,16.79,70.78,0.23
26091,2023,Dutch Grand Prix,Hamilton,Mercedes,13,6,16.79,70.78,0.23
26092,2023,Dutch Grand Prix,Norris,McLaren,2,7,16.79,70.78,0.23
26093,2023,Dutch Grand Prix,Albon,Williams,4,8,16.79,70.78,0.23
26094,2023,Dutch Grand Prix,Piastri,McLaren,8,9,16.79,70.78,0.23
26095,2023,Dutch Grand Prix,Ocon,Alpine F1 Team,16,10,16.79,70.78,0.23
26096,2023,Dutch Grand Prix,Stroll,Aston Martin,11,11,16.79,70.78,0.23
26097,2023,Dutch Grand Prix,Hülkenberg,Haas F1 Team,14,12,16.79,70.78,0.23
26098,2023,Dutch Grand Prix,Lawson,AlphaTauri,19,13,16.79,70.78,0.23
26099,2023,Dutch Grand Prix,Bottas,Alfa Romeo,18,14,16.79,70.78,0.23
26100,2023,Dutch Grand Prix,Tsunoda,AlphaTauri,17,15,16.79,70.78,0.23
26101,2023,Dutch Grand Prix,Magnussen,Haas F1 Team,0,16,16.79,70.78,0.23
26102,2023,Dutch Grand Prix,Russell,Mercedes,3,17,16.79,70.78,0.23
26106,2023,Italian Grand Prix,Verstappen,Red Bull,2,1,29.33,42.32,0.0
26107,2023,Italian Grand Prix,Pérez,Red Bull,5,2,29.33,42.32,0.0
26108,2023,Italian Grand Prix,Sainz,Ferrari,1,3,29.33,42.32,0.0
26109,2023,Italian Grand Prix,Leclerc,Ferrari,3,4,29.33,42.32,0.0
26110,2023,Italian Grand Prix,Russell,Mercedes,4,5,29.33,42.32,0.0
26111,2023,Italian Grand Prix,Hamilton,Mercedes,8,6,29.33,42.32,0.0
26112,2023,Italian Grand Prix,Albon,Williams,6,7,29.33,42.32,0.0
26113,2023,Italian Grand Prix,Norris,McLaren,9,8,29.33,42.32,0.0
26114,2023,Italian Grand Prix,Alonso,Aston Martin,10,9,29.33,42.32,0.0
26115,2023,Italian Grand Prix,Bottas,Alfa Romeo,14,10,29.33,42.32,0.0
26116,2023,Italian Grand Prix,Lawson,AlphaTauri,12,11,29.33,42.32,0.0
26117,2023,Italian Grand Prix,Piastri,McLaren,7,12,29.33,42.32,0.0
26118,2023,Italian Grand Prix,Sargeant,Williams,15,13,29.33,42.32,0.0
26119,2023,Italian Grand Prix,Zhou,Alfa Romeo,16,14,29.33,42.32,0.0
26120,2023,Italian Grand Prix,Gasly,Alpine F1 Team,17,15,29.33,42.32,0.0
26121,2023,Italian Grand Prix,Stroll,Aston Martin,20,16,29.33,42.32,0.0
26126,2023,Singapore Grand Prix,Sainz,Ferrari,1,1,29.84,72.03,0.0
26127,2023,Singapore Grand Prix,Norris,McLaren,4,2,29.84,72.03,0.0
26128,2023,Singapore Grand Prix,Hamilton,Mercedes,5,3,29.84,72.03,0.0
26129,2023,Singapore Grand Prix,Leclerc,Ferrari,3,4,29.84,72.03,0.0
26130,2023,Singapore Grand Prix,Verstappen,Red Bull,11,5,29.84,72.03,0.0
26131,2023,Singapore Grand Prix,Gasly,Alpine F1 Team,12,6,29.84,72.03,0.0
26132,2023,Singapore Grand Prix,Piastri,McLaren,17,7,29.84,72.03,0.0
26133,2023,Singapore Grand Prix,Pérez,Red Bull,13,8,29.84,72.03,0.0
26134,2023,Singapore Grand Prix,Lawson,AlphaTauri,10,9,29.84,72.03,0.0
26135,2023,Singapore Grand Prix,Magnussen,Haas F1 Team,6,10,29.84,72.03,0.0
26136,2023,Singapore Grand Prix,Albon,Williams,14,11,29.84,72.03,0.0
26137,2023,Singapore Grand Prix,Zhou,Alfa Romeo,0,12,29.84,72.03,0.0
26138,2023,Singapore Grand Prix,Hülkenberg,Haas F1 Team,9,13,29.84,72.03,0.0
26139,2023,Singapore Grand Prix,Sargeant,Williams,18,14,29.84,72.03,0.0
26140,2023,Singapore Grand Prix,Alonso,Aston Martin,7,15,29.84,72.03,0.0
26146,2023,Japanese Grand Prix,Verstappen,Red Bull,1,1,27.29,42.32,0.0
26147,2023,Japanese Grand Prix,Norris,McLaren,3,2,27.29,42.32,0.0
26148,2023,Japanese Grand Prix,Piastri,McLaren,2,3,27.29,42.32,0.0
26149,2023,Japanese Grand Prix,Leclerc,Ferrari,4,4,27.29,42.32,0.0
26150,2023,Japanese Grand Prix,Hamilton,Mercedes,7,5,27.29,42.32,0.0
26151,2023,Japanese Grand Prix,Sainz,Ferrari,6,6,27.29,42.32,0.0
26152,2023,Japanese Grand Prix,Russell,Mercedes,8,7,27.29,42.32,0.0
26153,2023,Japanese Grand Prix,Alonso,Aston Martin,10,8,27.29,42.32,0.0
26154,2023,Japanese Grand Prix,Ocon,Alpine F1 Team,14,9,27.29,42.32,0.0
26155,2023,Japanese Grand Prix,Gasly,Alpine F1 Team,12,10,27.29,42.32,0.0
26166,2023,Qatar Grand Prix,Verstappen,Red Bull,1,1,31.46,73.16,0.0
26167,2023,Qatar Grand Prix,Piastri,McLaren,6,2,31.46,73.16,0.0
26168,2023,Qatar Grand Prix,Norris,McLaren,10,3,31.46,73.16,0.0
26169,2023,Qatar Grand Prix,Russell,Mercedes,2,4,31.46,73.16,0.0
26170,2023,Qatar Grand Prix,Leclerc,Ferrari,5,5,31.46,73.16,0.0
26171,2023,Qatar Grand Prix,Alonso,Aston Martin,4,6,31.46,73.16,0.0
26172,2023,Qatar Grand Prix,Ocon,Alpine F1 Team,8,7,31.46,73.16,0.0
26173,2023,Qatar Grand Prix,Bottas,Alfa Romeo,9,8,31.46,73.16,0.0
26174,2023,Qatar Grand Prix,Zhou,Alfa Romeo,19,9,31.46,73.16,0.0
26175,2023,Qatar Grand Prix,Pérez,Red Bull,0,10,31.46,73.16,0.0
26176,2023,Qatar Grand Prix,Stroll,Aston Martin,16,11,31.46,73.16,0.0
26177,2023,Qatar Grand Prix,Gasly,Alpine F1 Team,7,12,31.46,73.16,0.0
26178,2023,Qatar Grand Prix,Albon,Williams,13,13,31.46,73.16,0.0
26186,2023,United States Grand Prix,Verstappen,Red Bull,6,1,29.96,41.91,0.0
26187,2023,United States Grand Prix,Norris,McLaren,2,2,29.96,41.91,0.0
26188,2023,United States Grand Prix,Sainz,Ferrari,4,3,29.96,41.91,0.0
26189,2023,United States Grand Prix,Pérez,Red Bull,9,4,29.96,41.91,0.0
26190,2023,United States Grand Prix,Russell,Mercedes,5,5,29.96,41.91,0.0
26191,2023,United States Grand Prix,Gasly,Alpine F1 Team,7,6,29.96,41.91,0.0
26192,2023,United States Grand Prix,Stroll,Aston Martin,0,7,29.96,41.91,0.0
26193,2023,United States Grand Prix,Tsunoda,AlphaTauri,11,8,29.96,41.91,0.0
26194,2023,United States Grand Prix,Albon,Williams,15,9,29.96,41.91,0.0
26195,2023,United States Grand Prix,Sargeant,Williams,16,10,29.96,41.91,0.0
26196,2023,United States Grand Prix,Hülkenberg,Haas F1 Team,0,11,29.96,41.91,0.0
26197,2023,United States Grand Prix,Bottas,Alfa Romeo,13,12,29.96,41.91,0.0
26206,2023,Mexico City Grand Prix,Verstappen,Red Bull,3,1,25.55,23.55,0.0
26207,2023,Mexico City Grand Prix,Hamilton,Mercedes,6,2,25.55,23.55,0.0
26208,2023,Mexico City Grand Prix,Leclerc,Ferrari,1,3,25.55,23.55,0.0
26209,2023,Mexico City Grand Prix,Sainz,Ferrari,2,4,25.55,23.55,0.0
26210,2023,Mexico City Grand Prix,Norris,McLaren,17,5,25.55,23.55,0.0
26211,2023,Mexico City Grand Prix,Russell,Mercedes,8,6,25.55,23.55,0.0
26212,2023,Mexico City Grand Prix,Ricciardo,AlphaTauri,4,7,25.55,23.55,0.0
26213,2023,Mexico City Grand Prix,Piastri,McLaren,7,8,25.55,23.55,0.0
26214,2023,Mexico City Grand Prix,Albon,Williams,14,9,25.55,23.55,0.0
26215,2023,Mexico City Grand Prix,Ocon,Alpine F1 Team,15,10,25.55,23.55,0.0
26216,2023,Mexico City Grand Prix,Gasly,Alpine F1 Team,11,11,25.55,23.55,0.0
26217,2023,Mexico City Grand Prix,Tsunoda,AlphaTauri,18,12,25.55,23.55,0.0
26218,2023,Mexico City Grand Prix,Hülkenberg,Haas F1 Team,12,13,25.55,23.55,0.0
26219,2023,Mexico City Grand Prix,Zhou,Alfa Romeo,10,14,25.55,23.55,0.0
26220,2023,Mexico City Grand Prix,Bottas,Alfa Romeo,9,15,25.55,23.55,0.0
26226,2023,São Paulo Grand Prix,Verstappen,Red Bull,1,1,20.46,58.17,0.01
26227,2023,São Paulo Grand Prix,Norris,McLaren,6,2,20.46,58.17,0.01
26228,2023,São Paulo Grand Prix,Alonso,Aston Martin,4,3,20.46,58.17,0.01
26229,2023,São Paulo Grand Prix,Pérez,Red Bull,9,4,20.46,58.17,0.01
26230,2023,São Paulo Grand Prix,Stroll,Aston Martin,3,5,20.46,58.17,0.01
26231,2023,São Paulo Grand Prix,Sainz,Ferrari,7,6,20.46,58.17,0.01
26232,2023,São Paulo Grand Prix,Gasly,Alpine F1 Team,15,7,20.46,58.17,0.01
26233,2023,São Paulo Grand Prix,Hamilton,Mercedes,5,8,20.46,58.17,0.01
26234,2023,São Paulo Grand Prix,Tsunoda,AlphaTauri,16,9,20.46,58.17,0.01
26246,2023,Las Vegas Grand Prix,Verstappen,Red Bull,2,1,18.05,47.36,0.0
26247,2023,Las Vegas Grand Prix,Leclerc,Ferrari,1,2,18.05,47.36,0.0
26248,2023,Las Vegas Grand Prix,Pérez,Red Bull,11,3,18.05,47.36,0.0
26249,2023,Las Vegas Grand Prix,Ocon,Alpine F1 Team,16,4,18.05,47.36,0.0
26250,2023,Las Vegas Grand Prix,Stroll,Aston Martin,19,5,18.05,47.36,0.0
26251,2023,Las Vegas Grand Prix,Sainz,Ferrari,12,6,18.05,47.36,0.0
26252,2023,Las Vegas Grand Prix,Hamilton,Mercedes,10,7,18.05,47.36,0.0
26253,2023,Las Vegas Grand Prix,Russell,Mercedes,3,8,18.05,47.36,0.0
26254,2023,Las Vegas Grand Prix,Alonso,Aston Martin,9,9,18.05,47.36,0.0
26255,2023,Las Vegas Grand Prix,Piastri,McLaren,18,10,18.05,47.36,0.0
26256,2023,Las Vegas Grand Prix,Gasly,Alpine F1 Team,4,11,18.05,47.36,0.0
26257,2023,Las Vegas Grand Prix,Albon,Williams,5,12,18.05,47.36,0.0
26258,2023,Las Vegas Grand Prix,Magnussen,Haas F1 Team,8,13,18.05,47.36,0.0
26259,2023,Las Vegas Grand Prix,Ricciardo,AlphaTauri,14,14,18.05,47.36,0.0
26260,2023,Las Vegas Grand Prix,Zhou,Alfa Romeo,17,15,18.05,47.36,0.0
26261,2023,Las Vegas Grand Prix,Sargeant,Williams,6,16,18.05,47.36,0.0
26262,2023,Las Vegas Grand Prix,Bottas,Alfa Romeo,7,17,18.05,47.36,0.0
26266,2023,Abu Dhabi Grand Prix,Verstappen,Red Bull,1,1,26.96,51.0,0.0
26267,2023,Abu Dhabi Grand Prix,Leclerc,Ferrari,2,2,26.96,51.0,0.0
26268,2023,Abu Dhabi Grand Prix,Russell,Mercedes,4,3,26.96,51.0,0.0
26269,2023,Abu Dhabi Grand Prix,Pérez,Red Bull,9,4,26.96,51.0,0.0
26270,2023,Abu Dhabi Grand Prix,Norris,McLaren,5,5,26.96,51.0,0.0
26271,2023,Abu Dhabi Grand Prix,Piastri,McLaren,3,6,26.96,51.0,0.0
26272,2023,Abu Dhabi Grand Prix,Alonso,Aston Martin,7,7,26.96,51.0,0.0
26273,2023,Abu Dhabi Grand Prix,Tsunoda,AlphaTauri,6,8,26.96,51.0,0.0
26274,2023,Abu Dhabi Grand Prix,Hamilton,Mercedes,11,9,26.96,51.0,0.0
26275,2023,Abu Dhabi Grand Prix,Stroll,Aston Martin,13,10,26.96,51.0,0.0
26276,2023,Abu Dhabi Grand Prix,Ricciardo,AlphaTauri,15,11,26.96,51.0,0.0
26277,2023,Abu Dhabi Grand Prix,Ocon,Alpine F1 Team,12,12,26.96,51.0,0.0
26278,2023,Abu Dhabi Grand Prix,Gasly,Alpine F1 Team,10,13,26.96,51.0,0.0
26279,2023,Abu Dhabi Grand Prix,Albon,Williams,14,14,26.96,51.0,0.0
26280,2023,Abu Dhabi Grand Prix,Hülkenberg,Haas F1 Team,8,15,26.96,51.0,0.0
26281,2023,Abu Dhabi Grand Prix,Sargeant,Williams,20,16,26.96,51.0,0.0
26282,2023,Abu Dhabi Grand Prix,Zhou,Alfa Romeo,19,17,26.96,51.0,0.0
26286,2024,Bahrain Grand Prix,Verstappen,Red Bull,1,1,18.23,48.82,0.0
26287,2024,Bahrain Grand Prix,Pérez,Red Bull,5,2,18.23,48.82,0.0
26288,2024,Bahrain Grand Prix,Sainz,Ferrari,4,3,18.23,48.82,0.0
26289,2024,Bahrain Grand Prix,Leclerc,Ferrari,2,4,18.23,48.82,0.0
26290,2024,Bahrain Grand Prix,Russell,Mercedes,3,5,18.23,48.82,0.0
26291,2024,Bahrain Grand Prix,Norris,McLaren,7,6,18.23,48.82,0.0
26292,2024,Bahrain Grand Prix,Hamilton,Mercedes,9,7,18.23,48.82,0.0
26293,2024,Bahrain Grand Prix,Piastri,McLaren,8,8,18.23,48.82,0.0
26294,2024,Bahrain Grand Prix,Alonso,Aston Martin,6,9,18.23,48.82,0.0
26295,2024,Bahrain Grand Prix,Stroll,Aston Martin,12,10,18.23,48.82,0.0
26306,2024,Saudi Arabian Grand Prix,Verstappen,Red Bull,1,1,25.53,62.34,0.0
26307,2024,Saudi Arabian Grand Prix,Pérez,Red Bull,3,2,25.53,62.34,0.0
26308,2024,Saudi Arabian Grand Prix,Leclerc,Ferrari,2,3,25.53,62.34,0.0
26309,2024,Saudi Arabian Grand Prix,Piastri,McLaren,5,4,25.53,62.34,0.0
26310,2024,Saudi Arabian Grand Prix,Alonso,Aston Martin,4,5,25.53,62.34,0.0
26311,2024,Saudi Arabian Grand Prix,Russell,Mercedes,7,6,25.53,62.34,0.0
26312,2024,Saudi Arabian Grand Prix,Bearman,Ferrari,11,7,25.53,62.34,0.0
26313,2024,Saudi Arabian Grand Prix,Norris,McLaren,6,8,25.53,62.34,0.0
26314,2024,Saudi Arabian Grand Prix,Hamilton,Mercedes,8,9,25.53,62.34,0.0
26315,2024,Saudi Arabian Grand Prix,Hülkenberg,Haas F1 Team,15,10,25.53,62.34,0.0
26316,2024,Saudi Arabian Grand Prix,Albon,Williams,12,11,25.53,62.34,0.0
26317,2024,Saudi Arabian Grand Prix,Magnussen,Haas F1 Team,13,12,25.53,62.34,0.0
26326,2024,Australian Grand Prix,Sainz,Ferrari,2,1,20.62,44.45,0.0
26327,2024,Australian Grand Prix,Leclerc,Ferrari,4,2,20.62,44.45,0.0
26328,2024,Australian Grand Prix,Norris,McLaren,3,3,20.62,44.45,0.0
26329,2024,Australian Grand Prix,Piastri,McLaren,5,4,20.62,44.45,0.0
26330,2024,Australian Grand Prix,Pérez,Red Bull,6,5,20.62,44.45,0.0
26331,2024,Australian Grand Prix,Stroll,Aston Martin,9,6,20.62,44.45,0.0
26332,2024,Australian Grand Prix,Tsunoda,RB F1 Team,8,7,20.62,44.45,0.0
26333,2024,Australian Grand Prix,Alonso,Aston Martin,10,8,20.62,44.45,0.0
26334,2024,Australian Grand Prix,Hülkenberg,Haas F1 Team,16,9,20.62,44.45,0.0
26345,2024,Japanese Grand Prix,Verstappen,Red Bull,1,1,21.69,43.43,0.0
26346,2024,Japanese Grand Prix,Pérez,Red Bull,2,2,21.69,43.43,0.0
26347,2024,Japanese Grand Prix,Sainz,Ferrari,4,3,21.69,43.43,0.0
26348,2024,Japanese Grand Prix,Leclerc,Ferrari,8,4,21.69,43.43,0.0
26349,2024,Japanese Grand Prix,Norris,McLaren,3,5,21.69,43.43,0.0
26350,2024,Japanese Grand Prix,Alonso,Aston Martin,5,6,21.69,43.43,0.0
26351,2024,Japanese Grand Prix,Russell,Mercedes,9,7,21.69,43.43,0.0
26352,2024,Japanese Grand Prix,Piastri,McLaren,6,8,21.69,43.43,0.0
26353,2024,Japanese Grand Prix,Hamilton,Mercedes,7,9,21.69,43.43,0.0
26365,2024,Chinese Grand Prix,Verstappen,Red Bull,1,1,18.64,66.06,0.0
26366,2024,Chinese Grand Prix,Norris,McLaren,4,2,18.64,66.06,0.0
26367,2024,Chinese Grand Prix,Pérez,Red Bull,2,3,18.64,66.06,0.0
26368,2024,Chinese Grand Prix,Leclerc,Ferrari,6,4,18.64,66.06,0.0
26369,2024,Chinese Grand Prix,Sainz,Ferrari,7,5,18.64,66.06,0.0
26370,2024,Chinese Grand Prix,Russell,Mercedes,8,6,18.64,66.06,0.0
26371,2024,Chinese Grand Prix,Alonso,Aston Martin,3,7,18.64,66.06,0.0
26372,2024,Chinese Grand Prix,Piastri,McLaren,5,8,18.64,66.06,0.0
26373,2024,Chinese Grand Prix,Hamilton,Mercedes,18,9,18.64,66.06,0.0
26374,2024,Chinese Grand Prix,Hülkenberg,Haas F1 Team,9,10,18.64,66.06,0.0
26375,2024,Chinese Grand Prix,Ocon,Alpine F1 Team,13,11,18.64,66.06,0.0
26376,2024,Chinese Grand Prix,Albon,Williams,14,12,18.64,66.06,0.0
26377,2024,Chinese Grand Prix,Gasly,Alpine F1 Team,15,13,18.64,66.06,0.0
26378,2024,Chinese Grand Prix,Zhou,Sauber,16,14,18.64,66.06,0.0
26379,2024,Chinese Grand Prix,Stroll,Aston Martin,11,15,18.64,66.06,0.0
26380,2024,Chinese Grand Prix,Magnussen,Haas F1 Team,17,16,18.64,66.06,0.0
26381,2024,Chinese Grand Prix,Sargeant,Williams,20,17,18.64,66.06,0.0
26385,2024,Miami Grand Prix,Norris,McLaren,5,1,28.52,59.01,0.0
26386,2024,Miami Grand Prix,Verstappen,Red Bull,1,2,28.52,59.01,0.0
26387,2024,Miami Grand Prix,Leclerc,Ferrari,2,3,28.52,59.01,0.0
26388,2024,Miami Grand Prix,Pérez,Red Bull,4,4,28.52,59.01,0.0
26389,2024,Miami Grand Prix,Sainz,Ferrari,3,5,28.52,59.01,0.0
26390,2024,Miami Grand Prix,Hamilton,Mercedes,8,6,28.52,59.01,0.0
26391,2024,Miami Grand Prix,Tsunoda,RB F1 Team,10,7,28.52,59.01,0.0
26392,2024,Miami Grand Prix,Russell,Mercedes,7,8,28.52,59.01,0.0
26393,2024,Miami Grand Prix,Alonso,Aston Martin,15,9,28.52,59.01,0.0
26394,2024,Miami Grand Prix,Ocon,Alpine F1 Team,13,10,28.52,59.01,0.0
26395,2024,Miami Grand Prix,Hülkenberg,Haas F1 Team,9,11,28.52,59.01,0.0
26396,2024,Miami Grand Prix,Gasly,Alpine F1 Team,12,12,28.52,59.01,0.0
26397,2024,Miami Grand Prix,Piastri,McLaren,6,13,28.52,59.01,0.0
26398,2024,Miami Grand Prix,Zhou,Sauber,19,14,28.52,59.01,0.0
26399,2024,Miami Grand Prix,Ricciardo,RB F1 Team,20,15,28.52,59.01,0.0
26400,2024,Miami Grand Prix,Bottas,Sauber,16,16,28.52,59.01,0.0
26401,2024,Miami Grand Prix,Stroll,Aston Martin,11,17,28.52,59.01,0.0
26402,2024,Miami Grand Prix,Albon,Williams,14,18,28.52,59.01,0.0
26403,2024,Miami Grand Prix,Magnussen,Haas F1 Team,18,19,28.52,59.01,0.0
26405,2024,Emilia Romagna Grand Prix,Verstappen,Red Bull,1,1,25.11,48.43,0.0
26406,2024,Emilia Romagna Grand Prix,Norris,McLaren,2,2,25.11,48.43,0.0
26407,2024,Emilia Romagna Grand Prix,Leclerc,Ferrari,3,3,25.11,48.43,0.0
26408,2024,Emilia Romagna Grand Prix,Piastri,McLaren,5,4,25.11,48.43,0.0
26409,2024,Emilia Romagna Grand Prix,Sainz,Ferrari,4,5,25.11,48.43,0.0
26410,2024,Emilia Romagna Grand Prix,Hamilton,Mercedes,8,6,25.11,48.43,0.0
26411,2024,Emilia Romagna Grand Prix,Russell,Mercedes,6,7,25.11,48.43,0.0
26412,2024,Emilia Romagna Grand Prix,Pérez,Red Bull,11,8,25.11,48.43,0.0
26413,2024,Emilia Romagna Grand Prix,Stroll,Aston Martin,13,9,25.11,48.43,0.0
26445,2024,Canadian Grand Prix,Verstappen,Red Bull,2,1,17.8,73.38,0.27
26446,2024,Canadian Grand Prix,Norris,McLaren,3,2,17.8,73.38,0.27
26447,2024,Canadian Grand Prix,Russell,Mercedes,1,3,17.8,73.38,0.27
26448,2024,Canadian Grand Prix,Hamilton,Mercedes,7,4,17.8,73.38,0.27
26449,2024,Canadian Grand Prix,Piastri,McLaren,4,5,17.8,73.38,0.27
26450,2024,Canadian Grand Prix,Alonso,Aston Martin,6,6,17.8,73.38,0.27
26451,2024,Canadian Grand Prix,Stroll,Aston Martin,9,7,17.8,73.38,0.27
26452,2024,Canadian Grand Prix,Ricciardo,RB F1 Team,5,8,17.8,73.38,0.27
26453,2024,Canadian Grand Prix,Gasly,Alpine F1 Team,15,9,17.8,73.38,0.27
26454,2024,Canadian Grand Prix,Ocon,Alpine F1 Team,18,10,17.8,73.38,0.27
26455,2024,Canadian Grand Prix,Hülkenberg,Haas F1 Team,17,11,17.8,73.38,0.27
26456,2024,Canadian Grand Prix,Magnussen,Haas F1 Team,14,12,17.8,73.38,0.27
26457,2024,Canadian Grand Prix,Bottas,Sauber,0,13,17.8,73.38,0.27
26458,2024,Canadian Grand Prix,Tsunoda,RB F1 Team,8,14,17.8,73.38,0.27
26465,2024,Spanish Grand Prix,Verstappen,Red Bull,2,1,24.13,63.44,0.01
26466,2024,Spanish Grand Prix,Norris,McLaren,1,2,24.13,63.44,0.01
26467,2024,Spanish Grand Prix,Hamilton,Mercedes,3,3,24.13,63.44,0.01
26468,2024,Spanish Grand Prix,Russell,Mercedes,4,4,24.13,63.44,0.01
26469,2024,Spanish Grand Prix,Leclerc,Ferrari,5,5,24.13,63.44,0.01
26470,2024,Spanish Grand Prix,Sainz,Ferrari,6,6,24.13,63.44,0.01
26471,2024,Spanish Grand Prix,Piastri,McLaren,9,7,24.13,63.44,0.01
26472,2024,Spanish Grand Prix,Pérez,Red Bull,11,8,24.13,63.44,0.01
26473,2024,Spanish Grand Prix,Gasly,Alpine F1 Team,7,9,24.13,63.44,0.01
26474,2024,Spanish Grand Prix,Ocon,Alpine F1 Team,8,10,24.13,63.44,0.01
26475,2024,Spanish Grand Prix,Hülkenberg,Haas F1 Team,13,11,24.13,63.44,0.01
26485,2024,Austrian Grand Prix,Russell,Mercedes,3,1,29.43,35.01,0.01
26486,2024,Austrian Grand Prix,Piastri,McLaren,7,2,29.43,35.01,0.01
26487,2024,Austrian Grand Prix,Sainz,Ferrari,4,3,29.43,35.01,0.01
26488,2024,Austrian Grand Prix,Hamilton,Mercedes,5,4,29.43,35.01,0.01
26489,2024,Austrian Grand Prix,Verstappen,Red Bull,1,5,29.43,35.01,0.01
26490,2024,Austrian Grand Prix,Hülkenberg,Haas F1 Team,9,6,29.43,35.01,0.01
26491,2024,Austrian Grand Prix,Pérez,Red Bull,8,7,29.43,35.01,0.01
26492,2024,Austrian Grand Prix,Magnussen,Haas F1 Team,12,8,29.43,35.01,0.01
26493,2024,Austrian Grand Prix,Ricciardo,RB F1 Team,11,9,29.43,35.01,0.01
26494,2024,Austrian Grand Prix,Gasly,Alpine F1 Team,13,10,29.43,35.01,0.01
26495,2024,Austrian Grand Prix,Leclerc,Ferrari,6,11,29.43,35.01,0.01
26496,2024,Austrian Grand Prix,Ocon,Alpine F1 Team,10,12,29.43,35.01,0.01
